time,MotorTorqueSet,MotorTorque,MotorVelocitySet,MotorVelocity,PropellerTorqueSet,PropellerTorque,PropellerVelocitySet,PropellerVelocity
18.189509,0,2.1539,1292,1290.1195,0.0238,0.0119,0,-858.71552
18.190511,0,2.0706,1292,1290.1195,0.0238,0.0357,0,-858.71552
18.191529,0,2.0944,1292,1290.1195,0.0238,-0.0119,0,-858.71552
18.192513,0,2.2134,1292,1290.1195,0.0238,0.0357,0,-858.71552
18.193511,0,2.261,1292,1290.1195,0.0238,0,0,-858.71552
18.194515,0,2.142,1292,1290.1195,0.0238,-0.0119,0,-858.71552
18.195513,0,2.1539,1292,1290.1195,0.0238,0.0476,0,-858.71552
18.196508,0,2.1896,1292,1290.1195,0.0238,0.0476,0,-858.71552
18.19751,0,2.2253,1292,1290.1195,0.0238,0.0119,0,-858.71552
18.198508,0,2.1539,1292,1290.1195,0.0238,0,0,-858.71552
18.199506,0,2.1658,1292,1290.1195,0.0238,0.0119,0,-858.71552
18.200507,0,2.1301,1292,1290.1195,0.0238,0.0238,0,-858.71552
18.201522,0,2.1301,1292,1290.1195,0.0238,0.0476,0,-858.71552
18.202507,0,2.142,1292,1290.1195,0.0238,0.0238,0,-858.71552
18.203508,0,2.0706,1292,1290.1195,0.0238,-0.0119,0,-858.71552
18.204516,0,1.9754,1292,1290.7685,0.0238,0.0119,0,-860.79189
18.205512,0,2.0111,1292,1290.7685,0.0238,0.0238,0,-860.79189
18.206525,0,2.0349,1292,1290.7685,0.0238,0.0119,0,-860.79189
18.207515,0,2.023,1292,1290.7685,0.0238,0.0238,0,-860.79189
18.208514,0,1.9397,1292,1290.7685,0.0238,0.0476,0,-860.79189
18.209514,0,1.9159,1292,1290.7685,0.0238,0.0238,0,-860.79189
18.210517,0,1.9159,1292,1290.7685,0.0238,0.0357,0,-860.79189
18.211533,0,1.9635,1292,1290.7685,0.0238,0.0357,0,-860.79189
18.212524,0,1.9278,1292,1290.7685,0.0238,0.0357,0,-860.79189
18.213517,0,1.904,1292,1290.7685,0.0238,0.0238,0,-860.79189
18.214512,0,1.9397,1292,1290.7685,0.0238,0.0238,0,-860.79189
18.215507,0,1.9754,1292,1290.7685,0.0238,0.0357,0,-860.79189
18.216509,0,1.9754,1292,1290.7685,0.0238,0.0238,0,-860.79189
18.217508,0,1.9635,1292,1290.7685,0.0238,-0.0238,0,-860.79189
18.218511,0,1.9397,1292,1290.7685,0.0238,0.0357,0,-860.79189
18.219514,0,1.9873,1293,1290.7685,0.0238,0.0476,0,-860.79189
18.22051,0,2.0587,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.221527,0,2.023,1293,1290.7685,0.0238,0.0357,0,-860.79189
18.22251,0,2.0349,1293,1290.7685,0.0238,0,0,-860.79189
18.22352,0,2.0349,1293,1290.7685,0.0238,0,0,-860.79189
18.224519,0,2.1539,1293,1290.7685,0.0238,0,0,-860.79189
18.225517,0,2.1658,1293,1290.7685,0.0238,0.0357,0,-860.79189
18.226519,0,2.1182,1293,1290.7685,0.0238,0.0357,0,-860.79189
18.227514,0,2.142,1293,1290.7685,0.0238,0.0357,0,-860.79189
18.228515,0,2.1658,1293,1290.7685,0.0238,0,0,-860.79189
18.229518,0,2.2253,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.230513,0,2.261,1293,1290.7685,0.0238,0.0238,0,-860.79189
18.231536,0,2.2253,1293,1290.7685,0.0238,0.0238,0,-860.79189
18.232514,0,2.2134,1293,1290.7685,0.0238,0.0238,0,-860.79189
18.233517,0,2.2372,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.234513,0,2.2253,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.235511,0,2.1896,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.236516,0,2.2134,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.237512,0,2.1896,1293,1290.7685,0.0238,0.0238,0,-860.79189
18.238515,0,2.1777,1293,1290.7685,0.0238,0.0357,0,-860.79189
18.239516,0,2.1301,1293,1290.7685,0.0238,0.0357,0,-860.79189
18.24052,0,2.1063,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.241539,0,2.0468,1293,1290.7685,0.0238,0.0238,0,-860.79189
18.242511,0,2.0706,1293,1290.7685,0.0238,0,0,-860.79189
18.243521,0,2.0468,1293,1290.7685,0.0238,0,0,-860.79189
18.244512,0,1.9873,1293,1290.7685,0.0238,0.0357,0,-860.79189
18.24552,0,1.9635,1293,1290.7685,0.0238,0.0476,0,-860.79189
18.246515,0,1.9278,1293,1290.7685,0.0238,0.0357,0,-860.79189
18.247516,0,1.8921,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.248522,0,1.9635,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.249513,0,1.9278,1293,1290.7685,0.0238,0.0119,0,-860.79189
18.250515,0,1.8802,1294,1290.7685,0.0238,0.0238,0,-860.79189
18.251533,0,1.8683,1294,1290.7685,0.0238,0.0595,0,-860.79189
18.252515,0,1.904,1294,1290.7685,0.0238,0.0476,0,-860.79189
18.253513,0,1.9397,1294,1290.7685,0.0238,0.0119,0,-860.79189
18.254515,0,1.9397,1294,1292.7889,0.0238,0.0238,0,-861.75471
18.255509,0,1.9873,1294,1292.7889,0.0238,0.0119,0,-861.75471
18.256506,0,1.9754,1294,1292.7889,0.0238,0.0119,0,-861.75471
18.257513,0,1.9873,1294,1292.7889,0.0238,0.0119,0,-861.75471
18.258512,0,2.0587,1294,1292.7889,0.0238,-0.0238,0,-861.75471
18.259518,0,2.0825,1294,1292.7889,0.0238,0,0,-861.75471
18.260517,0,2.1063,1294,1292.7889,0.0238,0.0238,0,-861.75471
18.261524,0,2.1301,1294,1292.7889,0.0238,0.0238,0,-861.75471
18.262507,0,2.1777,1294,1292.7889,0.0238,0,0,-861.75471
18.263507,0,2.2253,1294,1292.7889,0.0238,0.0119,0,-861.75471
18.264507,0,2.142,1294,1292.7889,0.0238,0,0,-861.75471
18.265508,0,2.142,1294,1292.7889,0.0238,0.0238,0,-861.75471
18.266508,0,2.2134,1294,1292.7889,0.0238,0.0119,0,-861.75471
18.267514,0,2.2015,1294,1292.7889,0.0238,0.0119,0,-861.75471
18.268515,0,2.2015,1294,1292.7889,0.0238,0.0119,0,-861.75471
18.269512,0,2.2372,1294,1292.7889,0.0238,0.0238,0,-861.75471
18.270508,0,2.1896,1294,1292.7889,0.0238,0.0357,0,-861.75471
18.271525,0,2.1777,1294,1292.7889,0.0238,0.0357,0,-861.75471
18.272507,0,2.1658,1294,1292.7889,0.0238,0.0476,0,-861.75471
18.275513,0,2.0706,1294,1292.7889,0.0238,0,0,-861.75471
18.276513,0,2.142,1294,1292.7889,0.0238,0.0238,0,-861.75471
18.277507,0,2.0349,1294,1292.7889,0.0238,0.0119,0,-861.75471
18.278508,0,1.9873,1294,1292.7889,0.0238,0.0238,0,-861.75471
18.279509,0,1.9992,1294,1292.7889,0.0238,0.0595,0,-861.75471
18.280519,0,1.9873,1295,1292.7889,0.0238,0.0119,0,-861.75471
18.281535,0,1.9516,1295,1292.7889,0.0238,0.0357,0,-861.75471
18.282509,0,1.9397,1295,1292.7889,0.0238,0.0238,0,-861.75471
18.283516,0,1.8683,1295,1292.7889,0.0238,0.0119,0,-861.75471
18.284507,0,1.904,1295,1292.7889,0.0238,-0.0238,0,-861.75471
18.285514,0,2.0111,1295,1292.7889,0.0238,0.0238,0,-861.75471
18.286513,0,1.9635,1295,1292.7889,0.0238,0.0476,0,-861.75471
18.287511,0,1.8564,1295,1292.7889,0.0238,0.0357,0,-861.75471
18.28851,0,1.9516,1295,1292.7889,0.0238,0.0238,0,-861.75471
18.289512,0,2.0111,1295,1292.7889,0.0238,0.0119,0,-861.75471
18.290512,0,2.023,1295,1292.7889,0.0238,0.0238,0,-861.75471
18.291529,0,1.9992,1295,1292.7889,0.0238,0.0476,0,-861.75471
18.292515,0,1.9992,1295,1292.7889,0.0238,0.0476,0,-861.75471
18.293513,0,2.0349,1295,1292.7889,0.0238,0.0238,0,-861.75471
18.294508,0,2.0944,1295,1292.7889,0.0238,0.0476,0,-861.75471
18.295507,0,2.1063,1295,1292.7889,0.0238,0.0238,0,-861.75471
18.296507,0,2.0944,1295,1292.7889,0.0238,0,0,-861.75471
18.297507,0,2.0706,1295,1292.7889,0.0238,0.0119,0,-861.75471
18.298507,0,2.1301,1295,1292.7889,0.0238,0.0119,0,-861.75471
18.299508,0,2.1896,1295,1292.7889,0.0238,0.0476,0,-861.75471
18.300513,0,2.1658,1295,1292.7889,0.0238,0.0476,0,-861.75471
18.301525,0,2.0706,1295,1292.7889,0.0238,0.0238,0,-861.75471
18.302507,0,2.1301,1295,1292.7889,0.0238,0.0238,0,-861.75471
18.303513,0,2.1777,1295,1292.7889,0.0238,0.0119,0,-861.75471
18.304514,0,2.1777,1295,1294.1752,0.0238,0.0119,0,-864.59632
18.30551,0,2.142,1295,1294.1752,0.0238,0.0357,0,-864.59632
18.306515,0,2.142,1295,1294.1752,0.0238,0.0357,0,-864.59632
18.307507,0,2.1301,1295,1294.1752,0.0238,0.0357,0,-864.59632
18.308515,0,2.1063,1295,1294.1752,0.0238,0.0119,0,-864.59632
18.309517,0,2.1301,1295,1294.1752,0.0238,0,0,-864.59632
18.310512,0,2.0587,1295,1294.1752,0.0238,0.0119,0,-864.59632
18.311524,0,2.023,1295,1294.1752,0.0238,0.0476,0,-864.59632
18.312511,0,2.0587,1295,1294.1752,0.0238,0.0238,0,-864.59632
18.313511,0,2.1182,1295,1294.1752,0.0238,0.0357,0,-864.59632
18.314507,0,1.9635,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.315508,0,1.9873,1296,1294.1752,0.0238,0,0,-864.59632
18.316507,0,1.9873,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.317507,0,2.0111,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.318506,0,1.9873,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.319507,0,2.0825,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.320514,0,1.9397,1296,1294.1752,0.0238,0.0357,0,-864.59632
18.321527,0,1.8921,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.322513,0,2.0706,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.323522,0,2.0825,1296,1294.1752,0.0238,0.0357,0,-864.59632
18.324529,0,1.9754,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.325513,0,1.9992,1296,1294.1752,0.0238,0.0476,0,-864.59632
18.326524,0,2.0825,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.327517,0,2.0825,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.328515,0,2.0825,1296,1294.1752,0.0238,0.0595,0,-864.59632
18.329519,0,2.0349,1296,1294.1752,0.0238,0,0,-864.59632
18.330519,0,2.1063,1296,1294.1752,0.0238,0.0476,0,-864.59632
18.33153,0,2.1658,1296,1294.1752,0.0238,0.0476,0,-864.59632
18.332515,0,2.1301,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.333513,0,2.0587,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.334517,0,2.0825,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.335514,0,2.1539,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.336517,0,2.2015,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.337515,0,2.0944,1296,1294.1752,0.0238,0.0357,0,-864.59632
18.338513,0,2.0944,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.339509,0,2.0825,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.340515,0,2.0944,1296,1294.1752,0.0238,-0.0119,0,-864.59632
18.341528,0,2.0825,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.342515,0,2.0706,1296,1294.1752,0.0238,0.0476,0,-864.59632
18.343507,0,2.0587,1296,1294.1752,0.0238,0.0595,0,-864.59632
18.344508,0,2.023,1296,1294.1752,0.0238,0,0,-864.59632
18.345511,0,2.0111,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.346512,0,2.0468,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.347524,0,1.9516,1296,1294.1752,0.0238,0.0119,0,-864.59632
18.348514,0,1.9397,1296,1294.1752,0.0238,0.0476,0,-864.59632
18.349515,0,1.9635,1296,1294.1752,0.0238,0.0476,0,-864.59632
18.350514,0,1.9635,1296,1294.1752,0.0238,0.0476,0,-864.59632
18.351528,0,1.8683,1296,1294.1752,0.0238,0.0238,0,-864.59632
18.352521,0,1.904,1297,1294.1752,0.0238,0.0238,0,-864.59632
18.353515,0,1.9159,1297,1294.1752,0.0238,0,0,-864.59632
18.354514,0,1.9635,1297,1295.8464,0.0238,0.0238,0,-860.69767
18.355516,0,1.9159,1297,1295.8464,0.0238,0.0595,0,-860.69767
18.356516,0,1.9278,1297,1295.8464,0.0238,0.0357,0,-860.69767
18.357515,0,1.9754,1297,1295.8464,0.0238,0.0357,0,-860.69767
18.35851,0,1.9873,1297,1295.8464,0.0238,0.0238,0,-860.69767
18.359514,0,2.0111,1297,1295.8464,0.0238,0.0119,0,-860.69767
18.360514,0,2.023,1297,1295.8464,0.0238,0.0238,0,-860.69767
18.361533,0,2.0825,1297,1295.8464,0.0238,0,0,-860.69767
18.362513,0,2.0944,1297,1295.8464,0.0238,0.0476,0,-860.69767
18.363515,0,2.142,1297,1295.8464,0.0238,0.0476,0,-860.69767
18.364518,0,2.142,1297,1295.8464,0.0238,0.0119,0,-860.69767
18.36551,0,2.1777,1297,1295.8464,0.0238,0.0357,0,-860.69767
18.366507,0,2.1777,1297,1295.8464,0.0238,0.0238,0,-860.69767
18.367514,0,2.1896,1297,1295.8464,0.0238,0.0238,0,-860.69767
18.368508,0,2.2253,1297,1295.8464,0.0238,0.0357,0,-860.69767
18.369506,0,2.2372,1297,1295.8464,0.0238,0.0119,0,-860.69767
18.370511,0,2.2015,1297,1295.8464,0.0238,0.0357,0,-860.69767
18.371526,0,2.1777,1298,1295.8464,0.0238,0.0476,0,-860.69767
18.372515,0,2.2134,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.373514,0,2.2729,1298,1295.8464,0.0238,0.0119,0,-860.69767
18.374514,0,2.2015,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.37552,0,2.1182,1298,1295.8464,0.0238,0.0476,0,-860.69767
18.37652,0,2.2372,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.377511,0,2.2253,1298,1295.8464,0.0238,0.0357,0,-860.69767
18.378508,0,2.1182,1298,1295.8464,0.0238,0.0357,0,-860.69767
18.37951,0,2.1539,1298,1295.8464,0.0238,0.0119,0,-860.69767
18.380506,0,2.1658,1298,1295.8464,0.0238,0.0357,0,-860.69767
18.38153,0,2.1063,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.382508,0,2.1182,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.383514,0,2.0587,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.384509,0,2.0468,1298,1295.8464,0.0238,-0.0238,0,-860.69767
18.385512,0,2.023,1298,1295.8464,0.0238,0.0595,0,-860.69767
18.386514,0,2.0468,1298,1295.8464,0.0238,0.0357,0,-860.69767
18.387514,0,2.023,1298,1295.8464,0.0238,0,0,-860.69767
18.388519,0,1.9397,1298,1295.8464,0.0238,0.0119,0,-860.69767
18.389507,0,1.9635,1298,1295.8464,0.0238,0.0357,0,-860.69767
18.390506,0,1.9873,1298,1295.8464,0.0238,0.0119,0,-860.69767
18.391522,0,1.9873,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.392508,0,1.9873,1298,1295.8464,0.0238,0.0476,0,-860.69767
18.393513,0,1.9635,1298,1295.8464,0.0238,0.0357,0,-860.69767
18.394507,0,1.9397,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.395507,0,1.9754,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.396507,0,2.0587,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.39751,0,2.0111,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.398507,0,2.023,1298,1295.8464,0.0238,0.0357,0,-860.69767
18.399514,0,1.9992,1298,1295.8464,0.0238,0.0238,0,-860.69767
18.400513,0,2.0825,1298,1295.8464,0.0238,0.0119,0,-860.69767
18.401531,0,2.0468,1298,1295.8464,0.0238,0.0119,0,-860.69767
18.402514,0,2.0825,1298,1295.8464,0.0238,0,0,-860.69767
18.403512,0,2.0706,1298,1295.8464,0.0238,0.0119,0,-860.69767
18.404514,0,2.0944,1298,1297.2986,0.0238,0.0238,0,-867.90847
18.40551,0,2.142,1298,1297.2986,0.0238,0.0357,0,-867.90847
18.406526,0,2.1182,1298,1297.2986,0.0238,0.0357,0,-867.90847
18.40752,0,2.1063,1298,1297.2986,0.0238,0.0238,0,-867.90847
18.408513,0,2.0944,1298,1297.2986,0.0238,0.0119,0,-867.90847
18.409518,0,2.142,1298,1297.2986,0.0238,0,0,-867.90847
18.410508,0,2.1063,1298,1297.2986,0.0238,0.0238,0,-867.90847
18.411527,0,2.0706,1298,1297.2986,0.0238,0.0357,0,-867.90847
18.412508,0,2.0468,1298,1297.2986,0.0238,0.0357,0,-867.90847
18.413514,0,2.0349,1298,1297.2986,0.0238,0,0,-867.90847
18.414516,0,2.0706,1298,1297.2986,0.0238,0.0119,0,-867.90847
18.415508,0,2.0706,1298,1297.2986,0.0238,0.0357,0,-867.90847
18.416508,0,2.0349,1298,1297.2986,0.0238,0.0357,0,-867.90847
18.417509,0,1.9516,1298,1297.2986,0.0238,0.0595,0,-867.90847
18.418507,0,1.9754,1299,1297.2986,0.0238,0.0238,0,-867.90847
18.419509,0,1.9992,1299,1297.2986,0.0238,-0.0238,0,-867.90847
18.420515,0,1.9397,1299,1297.2986,0.0238,-0.0119,0,-867.90847
18.421537,0,1.904,1299,1297.2986,0.0238,-0.0119,0,-867.90847
18.422516,0,1.9159,1299,1297.2986,0.0238,0,0,-867.90847
18.423521,0,2.023,1299,1297.2986,0.0238,0.0595,0,-867.90847
18.424517,0,1.9516,1299,1297.2986,0.0238,0.0357,0,-867.90847
18.42551,0,1.8564,1299,1297.2986,0.0238,0.0476,0,-867.90847
18.426508,0,1.9635,1299,1297.2986,0.0238,0.0476,0,-867.90847
18.427507,0,1.9992,1299,1297.2986,0.0238,0.0119,0,-867.90847
18.428508,0,2.0349,1299,1297.2986,0.0238,0.0238,0,-867.90847
18.429517,0,1.9992,1299,1297.2986,0.0238,0.0357,0,-867.90847
18.430509,0,2.0111,1299,1297.2986,0.0238,0,0,-867.90847
18.431537,0,1.9992,1299,1297.2986,0.0238,0.0238,0,-867.90847
18.432518,0,2.0706,1299,1297.2986,0.0238,0.0119,0,-867.90847
18.433514,0,2.0706,1299,1297.2986,0.0238,0.0357,0,-867.90847
18.434524,0,2.0706,1299,1297.2986,0.0238,0.0357,0,-867.90847
18.435515,0,2.0587,1299,1297.2986,0.0238,0.0119,0,-867.90847
18.436518,0,2.0944,1299,1297.2986,0.0238,0.0238,0,-867.90847
18.437512,0,2.0706,1299,1297.2986,0.0238,0,0,-867.90847
18.438519,0,2.0944,1299,1297.2986,0.0238,0.0238,0,-867.90847
18.439519,0,2.1301,1299,1297.2986,0.0238,0,0,-867.90847
18.441546,0,2.1301,1299,1297.2986,0.0238,0.0357,0,-867.90847
18.442514,0,2.1896,1299,1297.2986,0.0238,0.0238,0,-867.90847
18.443516,0,2.1063,1299,1297.2986,0.0238,0.0357,0,-867.90847
18.444513,0,2.0825,1299,1297.2986,0.0238,0.0238,0,-867.90847
18.445516,0,2.1182,1299,1297.2986,0.0238,0.0119,0,-867.90847
18.446517,0,2.1539,1299,1297.2986,0.0238,0.0238,0,-867.90847
18.447522,0,2.1301,1299,1297.2986,0.0238,0,0,-867.90847
18.448516,0,2.1063,1299,1297.2986,0.0238,0.0357,0,-867.90847
18.449519,0,2.0468,1299,1297.2986,0.0238,0.0119,0,-867.90847
18.450518,0,2.0587,1299,1297.2986,0.0238,0,0,-867.90847
18.451539,0,2.1063,1300,1297.2986,0.0238,0.0357,0,-867.90847
18.452518,0,2.0706,1300,1297.2986,0.0238,0.0357,0,-867.90847
18.453521,0,2.0468,1300,1297.2986,0.0238,0.0119,0,-867.90847
18.454518,0,2.0349,1300,1298.5778,0.0238,0.0357,0,-866.25782
18.455519,0,2.023,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.456522,0,2.1063,1300,1298.5778,0.0238,-0.0119,0,-866.25782
18.457529,0,2.0111,1300,1298.5778,0.0238,0.0119,0,-866.25782
18.458519,0,1.9397,1300,1298.5778,0.0238,0.0119,0,-866.25782
18.459521,0,2.023,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.460516,0,2.0706,1300,1298.5778,0.0238,0.0119,0,-866.25782
18.461539,0,2.0825,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.462516,0,1.9754,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.463508,0,1.9992,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.464508,0,2.0468,1300,1298.5778,0.0238,0.0357,0,-866.25782
18.465508,0,2.1063,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.466507,0,2.0468,1300,1298.5778,0.0238,0.0476,0,-866.25782
18.467508,0,2.023,1300,1298.5778,0.0238,0.0357,0,-866.25782
18.468511,0,2.023,1300,1298.5778,0.0238,-0.0119,0,-866.25782
18.469506,0,2.1063,1300,1298.5778,0.0238,0.0357,0,-866.25782
18.470513,0,2.1182,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.471533,0,2.0349,1300,1298.5778,0.0238,0,0,-866.25782
18.472515,0,2.0706,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.473511,0,2.0706,1300,1298.5778,0.0238,0.0595,0,-866.25782
18.474509,0,2.0468,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.47551,0,2.1063,1300,1298.5778,0.0238,0.0119,0,-866.25782
18.476509,0,2.142,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.477516,0,2.0468,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.478509,0,2.0587,1300,1298.5778,0.0238,0.0238,0,-866.25782
18.479508,0,2.0825,1300,1298.5778,0.0238,0.0357,0,-866.25782
18.480507,0,2.0468,1300,1298.5778,0.0238,0.0357,0,-866.25782
18.481525,0,1.9873,1300,1298.5778,0.0238,0.0476,0,-866.25782
18.482508,0,2.0468,1301,1298.5778,0.0238,0.0119,0,-866.25782
18.483508,0,2.0468,1301,1298.5778,0.0238,0.0238,0,-866.25782
18.484507,0,2.0349,1301,1298.5778,0.0238,0.0119,0,-866.25782
18.485514,0,1.9992,1301,1298.5778,0.0238,0.0357,0,-866.25782
18.486508,0,1.9754,1301,1298.5778,0.0238,0.0119,0,-866.25782
18.487508,0,2.0706,1301,1298.5778,0.0238,0.0238,0,-866.25782
18.488509,0,2.0468,1301,1298.5778,0.0238,0.0357,0,-866.25782
18.489515,0,1.9873,1301,1298.5778,0.0238,0.0357,0,-866.25782
18.490516,0,2.0468,1301,1298.5778,0.0238,0.0238,0,-866.25782
18.491532,0,2.0349,1301,1298.5778,0.0238,0.0357,0,-866.25782
18.492515,0,2.0349,1301,1298.5778,0.0238,0.0119,0,-866.25782
18.493508,0,2.0587,1301,1298.5778,0.0238,0.0119,0,-866.25782
18.494507,0,2.0587,1301,1298.5778,0.0238,0.0357,0,-866.25782
18.495515,0,2.0587,1301,1298.5778,0.0238,0,0,-866.25782
18.496508,0,2.0706,1301,1298.5778,0.0238,0.0119,0,-866.25782
18.497508,0,2.1063,1301,1298.5778,0.0238,0.0357,0,-866.25782
18.498508,0,2.1063,1301,1298.5778,0.0238,0,0,-866.25782
18.499514,0,2.0587,1301,1298.5778,0.0238,0.0119,0,-866.25782
18.500513,0,2.1301,1301,1298.5778,0.0238,0.0119,0,-866.25782
18.501533,0,2.142,1301,1298.5778,0.0238,0.0595,0,-866.25782
18.502514,0,2.1658,1301,1298.5778,0.0238,0.0238,0,-866.25782
18.503511,0,2.1777,1301,1298.5778,0.0238,0.0119,0,-866.25782
18.50451,0,2.1539,1301,1300.2596,0.0238,0.0357,0,-864.20914
18.505517,0,2.1301,1301,1300.2596,0.0238,0.0238,0,-864.20914
18.506514,0,2.1777,1301,1300.2596,0.0238,0.0238,0,-864.20914
18.507514,0,2.2015,1301,1300.2596,0.0238,0.0119,0,-864.20914
18.508508,0,2.1896,1301,1300.2596,0.0238,0.0238,0,-864.20914
18.509518,0,2.1539,1301,1300.2596,0.0238,0.0714,0,-864.20914
18.51051,0,2.1658,1301,1300.2596,0.0238,0.0238,0,-864.20914
18.511524,0,2.1777,1301,1300.2596,0.0238,0.0238,0,-864.20914
18.512514,0,2.142,1301,1300.2596,0.0238,0.0238,0,-864.20914
18.513507,0,2.1301,1301,1300.2596,0.0238,0.0119,0,-864.20914
18.514509,0,2.1301,1301,1300.2596,0.0238,0.0119,0,-864.20914
18.515518,0,2.142,1301,1300.2596,0.0238,0.0476,0,-864.20914
18.51651,0,2.1063,1302,1300.2596,0.0238,0,0,-864.20914
18.517511,0,2.0349,1302,1300.2596,0.0238,0.0357,0,-864.20914
18.518514,0,2.0468,1302,1300.2596,0.0238,0.0119,0,-864.20914
18.519531,0,2.0587,1302,1300.2596,0.0238,0,0,-864.20914
18.520515,0,2.0349,1302,1300.2596,0.0238,0.0119,0,-864.20914
18.521531,0,2.1182,1302,1300.2596,0.0238,0.0595,0,-864.20914
18.522508,0,2.0468,1302,1300.2596,0.0238,0.0238,0,-864.20914
18.523507,0,1.9159,1302,1300.2596,0.0238,0.0357,0,-864.20914
18.524514,0,1.9635,1302,1300.2596,0.0238,0,0,-864.20914
18.525509,0,2.0706,1302,1300.2596,0.0238,0.0238,0,-864.20914
18.526509,0,2.0468,1302,1300.2596,0.0238,0.0238,0,-864.20914
18.527508,0,1.9635,1302,1300.2596,0.0238,0.0238,0,-864.20914
18.528507,0,1.9873,1302,1300.2596,0.0238,0.0357,0,-864.20914
18.529506,0,2.023,1302,1300.2596,0.0238,-0.0119,0,-864.20914
18.530507,0,2.0111,1302,1300.2596,0.0238,0.0357,0,-864.20914
18.531525,0,1.9516,1302,1300.2596,0.0238,0.0119,0,-864.20914
18.532516,0,2.023,1302,1300.2596,0.0238,0,0,-864.20914
18.533525,0,1.9992,1302,1300.2596,0.0238,0.0357,0,-864.20914
18.534524,0,2.0349,1302,1300.2596,0.0238,0.0357,0,-864.20914
18.535517,0,2.023,1302,1300.2596,0.0238,0.0595,0,-864.20914
18.536519,0,2.0349,1302,1300.2596,0.0238,0.0238,0,-864.20914
18.537523,0,2.0587,1302,1300.2596,0.0238,0.0476,0,-864.20914
18.538515,0,2.0825,1302,1300.2596,0.0238,0.0119,0,-864.20914
18.539515,0,2.142,1302,1300.2596,0.0238,-0.0119,0,-864.20914
18.540509,0,2.0825,1302,1300.2596,0.0238,0.0357,0,-864.20914
18.541536,0,2.0825,1302,1300.2596,0.0238,0.0119,0,-864.20914
18.542517,0,2.0706,1302,1300.2596,0.0238,0,0,-864.20914
18.543515,0,2.142,1302,1300.2596,0.0238,0.0238,0,-864.20914
18.544524,0,2.1182,1302,1300.2596,0.0238,0.0238,0,-864.20914
18.545511,0,2.0825,1302,1300.2596,0.0238,0.0119,0,-864.20914
18.546514,0,2.1301,1302,1300.2596,0.0238,0.0119,0,-864.20914
18.547509,0,2.142,1302,1300.2596,0.0238,0.0119,0,-864.20914
18.548515,0,2.1063,1302,1300.2596,0.0238,0.0238,0,-864.20914
18.549513,0,2.142,1302,1300.2596,0.0238,-0.0357,0,-864.20914
18.550514,0,2.0825,1302,1300.2596,0.0238,0.0476,0,-864.20914
18.551531,0,2.0587,1302,1300.2596,0.0238,0.0119,0,-864.20914
